Contract Address,Token Name,Website,Label
0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b,NXM ((NXM)),https://nexusmutual.io/,Insurance
0xcb86c6a22cb56b6cf40cafedb06ba0df188a416e,inSure ((SURE)),https://insuretoken.net/,Insurance
0xd13cfd3133239a3c73a9e535a5c4dadee36b395c,VAIOT Token ((VAI)),https://vaiot.ai/en,Insurance
0xc719d010b63e5bbf2c0551872cd5316ed26acd83,Decentralized Insurance Protocol ((DIP)),https://www.etherisc.com/,Insurance
0x474021845c4643113458ea4414bdb7fb74a01a77,UnoRe ((UNO)),https://unore.io/,Insurance
0x544c42fbb96b39b21df61cf322b5edc285ee7429,InsurAce ((INSUR)),https://www.insurace.io/,Insurance
0x29cbd0510eec0327992cd6006e63f9fa8e7f33b7,Tidal Token ((TIDAL)),https://tidal.finance/,Insurance
0x725c263e32c72ddc3a19bea12c5a0479a81ee688,Bridge Mutual ((BMI)),https://bridgemutual.io,Insurance
0x7a41e0517a5eca4fdbc7fbeba4d4c47b9ff6dc63,ZeusShieldCoin ((ZSC)),https://zsc.io/,Insurance
0x1337def16f9b486faed0293eb623dc8395dfe46a,Armor ((ARMOR)),https://armor.fi/,Insurance
0xbeab712832112bd7664226db7cd025b153d3af55,Bright Union ((BRIGHT)),https://brightunion.io/,Insurance
0x20945ca1df56d237fd40036d47e866c7dccd2114,Nsure Network Token ((Nsure)),https://nsure.network/,Insurance
0xb31ab812aad7e905a7b8f3263560d2f610d582d7,Neptune Mutual POT ((POT)),https://neptunemutual.com/,Insurance
0xea5edef1287afdf9eb8a46f9773abfc10820c61c,Ease Token ((EASE)),https://ease.org/,Insurance
0xfca47962d45adfdfd1ab2d972315db4ce7ccf094,iXledger ((IXT)),https://www.ixt.global/,Insurance
0xb11e578e40ad1ee39132eb3717aabb3053c13eff,Yield Trust Governance Token ((YTRU)),https://ytru.finance/,Insurance
0x9064c91e51d7021a85ad96817e1432abf6624470,shinechain ((SHE)),https://www.shinechain.org/,Insurance
0x88888883d7434785e02ac8475b9c9e7b1d3dd293,BLOCKSURANCE ((4SURE)),https://blocksurance.io/,Insurance
0x70008f18fc58928dce982b0a69c2c21ff80dca54,X7R ((X7R)),https://x7.finance/,Insurance
0x0f959ae03679dd69975ccfa7bb6f286b273fb29e,Cuvrr ((CUVR)),https://cuvrr.com/,Insurance
0x190fb342aa6a15eb82903323ae78066ff8616746,UmbrellaCoin ((UMC)),https://www.unitymatrixcommons.com/,Insurance
0xc145fef82674b20d022ad0e36b5f1b2645b9f9ee,ETHEREUM FIRE INS ((ETHFI)),https://www.ethereumfire.com/index.php,Insurance
0xd4a293ae8bb9e0be12e99eb19d48239e8c83a136,Insureum Token ((ISR)),https://insureum.co/,Insurance
0x7101a9392eac53b01e7c07ca3baca945a56ee105,X7101 ((X7101)),https://x7.finance/,Insurance
0xa5f1dbb0e55bc31f32c6d032bee330288490e722,Day By Day Token ((DBD)),https://daybyday.io/,Insurance
0x834ce7ad163ab3be0c5fd4e0a81e67ac8f51e00c,POLKAINSURE.FINANCE ((PIS)),https://polkainsure.finance/,Insurance
0x57f12fe6a4e5fe819eec699fadf9db2d06606bb4,Neptune Mutual ((NPM)),https://neptunemutual.com/,Insurance
0x7103ebdbf1f89be2d53eff9b3cf996c9e775c105,X7103 ((X7103)),https://x7.finance/,Insurance
0x95382ac82e886a367bac9e1e23beabe569bcfed8,SURETY Token ((SURE)),https://hearti.io/suretyai/,Insurance
0x4688a8b1f292fdab17e9a90c8bc379dc1dbd8713,Cover Protocol Governance Token ((COVER)),https://www.coverprotocol.com/,Insurance
0xb1ec548f296270bc96b8a1b3b3c8f3f04b494215,Foresight ((FORS)),https://foresightdefi.io/,Insurance
0xa4b032895bcb6b11ec7d21380f557919d448fd04,Bright Risk Index ((BRI)),https://brightunion.io/,Insurance
0x7105faa4a26ed1c67b8b2b41bec98f06ee21d105,X7105 ((X7105)),https://x7.finance/,Insurance
0xbaa9631a98e6d7cb116a0462bc5432122153d430,SUBTOKEN ((SBX)),https://subtoken.io/,Insurance
0x52a7cb918c11a16958be40cba7e31e32a499a465,fidentiaX ((fdX)),https://www.fidentiax.com/,Insurance
0x159751323a9e0415dd3d6d42a1212fe9f4a0848c,INFI ((INFI)),https://www.insured.finance/,Insurance
0x7102dc82ef61bfb0410b1b1bf8ea74575bf0a105,X7102 ((X7102)),https://x7.finance/,Insurance
