Contract Address,Token Name,Website,Label
0x8ce9137d39326ad0cd6491fb5cc0cba0e089b6a9,Swipe ((SXP)),https://swipe.io/,Crypto Card
0xd8912c10681d8b21fd3742244f44658dba12264e,Pluton ((PLU)),https://plutus.it/,Crypto Card
0xeabb8996ea1662cad2f7fb715127852cd3262ae9,Connect Financial ((CNFI)),https://www.connect.financial,Crypto Card
0xb97048628db6b661d4c2aa833e95dbe1a905b280,TenXPay ((PAY)),http://www.tenx.tech/,Crypto Card
0x3fa729b4548becbad4eab6ef18413470e6d5324c,Mover ((MOVE)),https://viamover.com/,Crypto Card
0x0775c81a273b355e6a5b76e240bf708701f00279,Bulleon ((BUL)),https://bulleon.io/,Crypto Card
0xb63b606ac810a52cca15e44bb630fd42d8d1d83d,MCO ((MCO)),https://crypto.com,Crypto Card
0x0ebb614204e47c09b6c3feb9aaecad8ee060e23e,CPAY ((CPAY)),https://ico.cryptopay.me/,Crypto Card
0x3255ec81300da8b4901ce140e830a9e67016222e,Vaulty Coin ((VLTY)),https://www.vaulty.com/,Crypto Card
0x7de54fb5a009eeb58839c723a7e7107fd0431788,Neek.Finance ((NEEK)),https://neek.finance/,Crypto Card
0x0142c3b2fc51819b5af5dfc4aa52df9722790851,Paycentos ((PYN)),https://paycent.com/,Crypto Card
0x9b1e1fc958b83e801d1342f9f9ba7da3a55ba1ef,Tronipay ((TRP)),https://www.tronipaycard.com,Crypto Card
0x045eb7e34e94b28c7a3641bc5e1a1f61f225af9f,ZPAY ((ZPAE)),https://www.zelaapay.ae/,Crypto Card
0xaaaf91d9b90df800df4f55c205fd6989c977e73a,Monolith ((TKN)),https://monolith.xyz/,Crypto Card
