Contract Address,Token Name,Website,Label
0x0f5d2fb29fb7d3cfee444a200298f468908cc942,Decentraland ((MANA)),https://decentraland.org/,VR
0x7d5121505149065b562c789a0145ed750e6e8cdd,Victoria VR ((VR)),https://victoriavr.com/,VR
0xb056c38f6b7dc4064367403e26424cd2c60655e1,CEEK ((CEEK)),https://www.ceek.io/,VR
0x21bfbda47a0b4b5b1248c767ee49f7caa9b23697,OVR ((OVR)),https://www.ovr.ai/,VR
0x10633216e7e8281e33c86f02bf8e565a635d9770,Dvision ((DVI)),https://dvision.network/index_en.php,VR
0x00d46727c2e4a6e358a8c0d638137a3d91b19be6,Dragonvein Chain ((DVC)),http://www.dragonvein.io/,VR
0xc26925d537af8b3f315eeaf27113e84875b6f1b9,POVCoin Token ((POVR)),https://www.povcoin.io/,VR
0x476aee47f14e281bc217728aaada7dd4ea097036,Virtual Reality Games and Bets ((VRG)),https://vrg.bet/,VR
0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d,Decentraland LAND ((LAND)),https://decentraland.org/,VR
0x4ac00f287f36a6aad655281fe1ca6798c9cb727b,GazeCoin Metaverse Token ((GZE)),https://gazecoin.io/,VR
0x4f3303332750c82415ddf88796dda8526390ede5,General Virtual Token ((GVT)),https://redvsblue.finance/,VR
0x11613b1f840bb5a40f8866d857e24da126b79d73,CAPP Token ((CAPP)),https://cappasity.com/,VR
0x56b80bbee68932a8d739315c79bc7b125341098a,OVRLand,https://www.ovr.ai/,VR
0x595f279de4b5df1e47ca55b65175d8a9a935a0fa,Somnium Space Items ((ITEM)),https://www.somniumspace.com/,VR
0x93755f4d3e0a9c10f8d6040b608ce87c93bde3e8,Virtual Rehab ((VRH)),https://www.virtualrehab.co/,VR
0x5d00d312e171be5342067c09bae883f9bcb2003b,EtheremonMonster ((EMONA)),https://ethermon.io/,VR
0x959e104e1a4db6317fa58f8295f586e1a978c297,Estate ((EST)),https://decentraland.org/,VR
0x24700a297960e8477ce3ca6c58b70a7af3410398,OasisCity ((OSC)),https://oasiscity.io/,VR
0x6b5dde2c94ecc10c93e8a44288befad2a89bd657,BARFIGHT ((BFIGHT)),https://barfight.io/,VR
0xab47fbe8a0b75baa4ef846e99f6bb3b52007a115,WIPcoin ((WIPC)),https://www.wiptoken.com/,VR
0x2d55344bc1f72e0ccbee2d8d2eab503dedff67c8,PHI ((PHI)),https://phi.network/,VR
0x79986af15539de2db9a5086382daeda917a9cf0c,Cryptovoxels Parcel ((CVPA)),https://www.cryptovoxels.com/,VR
0x3576684f0d1aacedbc067cf20c86c58ebeb92fcc,Stan World ((STAN)),http://www.stan.world/,VR
