Address,Name Tag,Label
0x31ce3bf27af01296f2174f3115d428ca40b9b5b9,Binance Charity: 2018-19 L-Istrina Campaign,Binance Charity
0x480234599362dc7a76cd99d09738a626f6d77e5f,Binance Charity: 2018-19 L-Istrina Campaign 2,Binance Charity
0x2eb4f1564be7c142432e4f317d178386e1d42ce6,Binance Charity: 2018-19 L-Istrina Campaign 3,Binance Charity
0xc9bf696d4fbe77194ec3ba82b13c520611ebfd37,Binance Charity: 2018-19 L-Istrina Campaign 4,Binance Charity
0xa945b4245604cf1045f4150b9b14d0f8a345465e,Binance Charity: ALS ‘Voice your love’,Binance Charity
0xaa8c1423d33768192a376999de6dfcfad3dca6da,Binance Charity: Beirut Explosion Relief,Binance Charity
0x0a5f8c6e5367be96c11296b22dd25693654ee48c,Binance Charity: Best Quality Schools,Binance Charity
0xacdf4c576252ea0b4fb37d3dec51b70289aa7d13,Binance Charity: Binance for Children materials,Binance Charity
0x15ab1ddca71829e9ba55aa54fa11447000c512a4,Binance Charity: Binance for Children_Solar Panels,Binance Charity
0x740dcff888a3200794dd12c46ed268e30b67dcdf,Binance Charity: Crypto Against COVID,Binance Charity
0x9de1c0c9b916bb92d4eb8816d957402a6a003771,Binance Charity: Earthquake Appeal,Binance Charity
0xc24e1c383f14ff617ba3a63b6b2173af7b58919d,Binance Charity: Emergency Appeal Emergency Appeal,Binance Charity
0x62b2f9809f65525b0110f540b72f01154374bae9,Binance Charity: Empower Bududa,Binance Charity
0x8cc16a542f16b4b369de8e1e9fcff39e8d8318dc,Binance Charity: Financial Inclusion for All,Binance Charity
0x3686fc19a25132a61b7083d575878a9e55ebfec4,Binance Charity: Haiti Earthquake Relief,Binance Charity
0x84de5d88dd6b41c87387d51f530e88a0f6e5564e,Binance Charity: Hidden Treasure Nursery Primary,Binance Charity
0xbfbec90e6999e0ecfc12c70dc16bd77066accebc,Binance Charity: His Grace Junior School,Binance Charity
0x7aeb715594050973fe528f58af5db058b13f20f9,Binance Charity: Horn of Africa,Binance Charity
0x4a633968f9e60ee0bfd2bfa138832ed739c3093d,Binance Charity: Kide Nursery and Primary School,Binance Charity
0x83db8cdf06a4b7c6c4cdd99f26034bd0863755ec,Binance Charity: Lunch for Children,Binance Charity
0xadbb3a5afb867d306a9b599f2887527afc827914,Binance Charity: Mama to the Rescue,Binance Charity
0x65cf6035e1a38e43678e2649c2169eecd661f855,Binance Charity: Mama to the Rescue 2,Binance Charity
0x90da68fe4cd88e179c82e5392834b43219cb0793,Binance Charity: Morocco Earthquake Emergency,Binance Charity
0x1b3fb2eb9c90551e867c89c2f640c6c9f3d1acfc,Binance Charity: Nakigo Secondary School,Binance Charity
0xab47e7f9224ab0ed91ebe8ffffaf2de925d03b7b,Binance Charity: Period Poverty,Binance Charity
0xc5266f0dd364a1763f0ec1af9d800d4ccbe73852,Binance Charity: Protect Our Planet,Binance Charity
0x18405dd8f1cd9e4a8ff22a8ec89344eb38276d5c,Binance Charity: Rainland Kindgergarden,Binance Charity
0x91dc0a24fb01cc720460b5bac9f38613f9ef63e1,Binance Charity: Rayyan Islamic Nursery Primary,Binance Charity
0xa36d065a23fc2dcfe3e2c7727b1073539c74d50f,Binance Charity: Rebuild Notre Dame,Binance Charity
0x71ec439863e456c24f9d4b2b54ac1dcac65f5d6e,Binance Charity: Restoring Australia Habitats,Binance Charity
0x1b4a932bfe0bb8ff56029bc1d0502cce639388eb,Binance Charity: Ukraine Emergency Relief Fund,Binance Charity
0x0a2d1515f716594276c2152639377bb6bc8172ad,Binance Charity: Vision Christian School,Binance Charity
0x7a72dc8d116271664ec7c0e9a9b111f25dd259a9,Binance Charity: Wallet,Binance Charity
0xd9b2a1cc0a833e6a1b64d0587b145416d256b80f,Binance Charity:Fight Hunger Worldwide,Binance Charity
