Address,Name Tag,Label
0xfa8089928a294dae882dd981ab8cc0604636bcfc,The Neko: Lucky Vault,Vaults
0x1853d3a53fa33ce6c74c44b03455770aa10ca19b,Unicrypt: UNC Community Reserve Vault,Vaults
0x582869e276d50bb0afe5ba39ab041f5da22ec722,Unicrypt: UNC Developer Reserve Vault,Vaults
0x029e3dd04b567e3c41b92b5456a15b9895d0a229,Unicrypt: UNC Team Reserve Vault,Vaults
0x8e6741b456a074f0bc45b8b82a755d4af7e965df,Yearn: 3CRV/DUSD Vault,Vaults
0x9ca85572e6a3ebf24dedd195623f188735a5179f,Yearn: y3Crv Vault,Vaults
0x29e240cfd7946ba20895a7a02edb25c210f9f324,Yearn: yaLINK Vault,Vaults
0x5dbcf33d8c2e976c6b560249878e6f1491bca25c,Yearn: yCRV Vault,Vaults
0x27b7b1ad7288079a66d12350c828d3c00a6f07d7,Yearn: yCRV-IB Vault,Vaults
0x7047f90229a057c13bf847c0744d646cfb6c9e1a,Yearn: yCRV-renBTC Vault,Vaults
0x5533ed0a3b83f70c3c4a1f69ef5546d3d4713e44,Yearn: yCRV/ DAI-USDC-USDT-sUSD Vault,Vaults
0xb8c3b7a2a618c552c23b1e4701109a9e756bab67,Yearn: yCRV/1Inch Vault,Vaults
0x03403154afc09ce8e44c3b185c82c6ad5f86b9ab,Yearn: yCRV/Aave Vault,Vaults
0xe625f5923303f1ce7a43acfefd11fd12f30dbca4,Yearn: yCRV/aETH Vault,Vaults
0xa8b1cb4ed612ee179bdea16cca6ba596321ae52d,Yearn: yCRV/bBTC Vault,Vaults
0x2994529c0652d127b7842094103715ec5299bbed,Yearn: yCRV/BUSD Vault,Vaults
0x629c759d1e83efbf63d84eb3868b564d9521c129,Yearn: yCRV/Compound Vault,Vaults
0x98b058b2cbacf5e99bc7012df757ea7cfebd35bc,Yearn: yCRV/EURS Vault,Vaults
0xcc7e70a958917cce67b4b87a8c30e6297451ae98,Yearn: yCRV/GUSD Vault,Vaults
0x625b7df2fa8abe21b0a976736cda4775523aed1e,Yearn: yCRV/HBTC Vault,Vaults
0x39546945695dcb1c037c836925b355262f551f55,Yearn: yCRV/HUSD Vault,Vaults
0x96ea6af74af09522fcb4c28c269c26f59a31ced6,Yearn: yCRV/Link Vault,Vaults
0x0fcdaedfb8a7dfda2e9838564c5a1665d856afdf,Yearn: yCRV/MUSD Vault,Vaults
0x7f83935ecfe4729c4ea592ab2bc1a32588409797,Yearn: yCRV/oBTC Vault,Vaults
0x123964ebe096a920dae00fb795ffbfa0c9ff4675,Yearn: yCRV/pBTC Vault,Vaults
0x5334e150b938dd2b6bd040d9c4a03cff0ced3765,Yearn: yCRV/renBTC Vault,Vaults
0x7ff566e1d69deff32a7b244ae7276b9f90e9d0f6,Yearn: yCRV/renBTC/wBTC/sBTC Vault,Vaults
0xbacb69571323575c6a5a3b4f9eede1dc7d31fbc1,Yearn: yCRV/sAave Vault,Vaults
0xb4d1be44bff40ad6e506edf43156577a3f8672ec,Yearn: yCRV/sAave Vault 2,Vaults
0x8414db07a7f743debafb402070ab01a4e0d2e45e,Yearn: yCRV/sBTC Vault,Vaults
0x986b4aff588a109c09b50a03f42e4110e29d353f,Yearn: yCRV/sETH Vault,Vaults
0xdcd90c7f6324cfa40d7169ef80b12031770b4325,Yearn: yCRV/stETH Vault,Vaults
0x07fb4756f67bd46b748b16119e802f1f880fb2cc,Yearn: yCRV/tBTC Vault,Vaults
0xfe39ce91437c76178665d64d7a2694b0f6f17fe3,Yearn: yCRV/USDN Vault,Vaults
0x1b5eb1173d2bf770e50f10410c9a96f7a8eb6e75,Yearn: yCRV/USDP Vault,Vaults
0xf6c9e9af314982a4b38366f4abfaa00595c5a6fc,Yearn: yCRV/UST Vault,Vaults
0xcb550a6d4c8e3517a939bc79d0c7093eb7cf56b5,Yearn: yCRV/WBTC Vault,Vaults
0xa9fe4601811213c340e850ea305481aff02f5b28,Yearn: yCRV/WETH Vault,Vaults
0xe14d13d8b3b85af791b2aadd661cdbd5e6097db1,Yearn: yCRV/YFI Vault,Vaults
0xacd43e627e64355f1861cec6d3a6688b31a6f952,Yearn: yDAI Vault,Vaults
0x19d3364a399d251e894ac732651be8b0e4e85001,Yearn: yDAI Vault V2,Vaults
0xec0d8d3ed5477106c6d4ea27d90a60e594693c90,Yearn: yGUSD Vault,Vaults
0x46afc2dfbd1ea0c0760cad8262a5838e803a37e5,Yearn: yhCRV/HBTC Vault,Vaults
0x881b06da56bb5675c54e4ed311c21e54c5025298,Yearn: yLINK Vault,Vaults
0x37d19d1c4e1fa9dc47bd1ea12f742a0887eda74a,Yearn: yTUSD Vault,Vaults
0x597ad1e0c13bfe8025993d9e79c69e1c0233522e,Yearn: yUSDC Vault,Vaults
0x5f18c75abdae578b483e5f43f12a39cf75b973a9,Yearn: yUSDC Vault V2,Vaults
0x2f08119c6f07c006695e079aafc638b8789faf18,Yearn: yUSDT Vault,Vaults
0x9d409a0a012cfba9b15f6d4b36ac57a46966ab9a,Yearn: yvBOOST Vault,Vaults
0xe11ba472f74869176652c35d30db89854b5ae84d,Yearn: yvHEGIC Vault,Vaults
0xe0db48b4f71752c4bef16de1dbd042b82976b8c7,Yearn: yvmUSD Vault,Vaults
0xe1237aa7f535b0cc33fd973d66cbf830354d16c7,Yearn: yWETH Vault,Vaults
